Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item
ORD00198,Vanessa Peterson MD,Male,27,Mobile,Delhi,Footwear,Night,Cash on Delivery,2025-04-04,Friday,8653.63,4181.51,Yes
ORD00199,Mary White,Female,54,Tablet,Bangalore,Clothing,Afternoon,Net Banking,2023-12-21,Thursday,19921.4,5180.89,No
ORD00200,Tom Lee,Female,19,Mobile,Hyderabad,Books,Night,Debit Card,2025-03-23,Sunday,4695.32,980.4,Yes
ORD00201,Amber Bridges,Female,49,Tablet,Pune,Accessories,Night,UPI,2023-08-08,Tuesday,10965.47,4728.61,No
ORD00202,Tara Rodgers,Male,34,Tablet,Bangalore,Home Decor,Evening,Credit Card,2025-01-22,Wednesday,8311.34,2548.48,Yes
ORD00203,Leah Nguyen,Female,53,Laptop,Delhi,Home Decor,Night,Cash on Delivery,2024-10-04,Friday,5954.55,2948.04,Yes
ORD00204,Matthew Guzman,Male,24,Laptop,Bangalore,Footwear,Evening,Debit Card,2024-12-17,Tuesday,4381.63,1222.94,Yes
ORD00205,Javier Todd,Male,20,Mobile,Kolkata,Footwear,Night,Cash on Delivery,2024-02-16,Friday,9411.28,3038.12,Yes
ORD00206,Ryan Hernandez,Female,57,Laptop,Mumbai,Home Decor,Evening,Cash on Delivery,2024-09-25,Wednesday,7059.28,2984.17,No
ORD00207,Matthew Hall,Female,48,Mobile,Bangalore,Footwear,Morning,Net Banking,2023-11-16,Thursday,11882.19,4854.35,Yes
ORD00208,David Jimenez,Female,34,Tablet,Pune,Books,Afternoon,Credit Card,2024-06-15,Saturday,11878.7,1505.39,No
ORD00209,Isaac Pena,Male,33,Mobile,Chennai,Accessories,Morning,Debit Card,2025-07-03,Thursday,869.28,166.17,Yes
ORD00210,John Reyes,Female,31,Laptop,Chennai,Books,Night,Credit Card,2025-06-26,Thursday,14262.62,4042.13,No
ORD00211,Karen Mcclain,Female,51,Laptop,Bangalore,Clothing,Night,Cash on Delivery,2023-11-17,Friday,7175.38,1502.73,No
ORD00212,Marvin Martin,Female,30,Mobile,Bangalore,Books,Evening,Debit Card,2023-12-10,Sunday,18858.97,9278.94,No
ORD00213,Cindy Williams,Male,49,Laptop,Hyderabad,Footwear,Evening,UPI,2024-04-28,Sunday,2876.55,1019.68,No
ORD00214,Roy Rocha,Female,40,Mobile,Bangalore,Electronics,Evening,Credit Card,2024-08-17,Saturday,7254.09,1806.77,No
ORD00215,Justin Weaver,Female,31,Mobile,Pune,Books,Evening,Cash on Delivery,2024-06-23,Sunday,14075.34,1573.24,Yes
ORD00216,Robert Warren,Male,21,Tablet,Chennai,Clothing,Afternoon,Credit Card,2024-11-27,Wednesday,2453.86,487.42,No
ORD00217,Gina Andrews,Male,26,Mobile,Chennai,Clothing,Night,Net Banking,2024-12-18,Wednesday,9810.25,1371.03,No
ORD00218,Stacey Zamora,Female,36,Tablet,Delhi,Electronics,Afternoon,Cash on Delivery,2025-03-02,Sunday,14904.39,6448.38,Yes
ORD00219,Sarah Cabrera,Male,44,Mobile,Delhi,Home Decor,Night,Debit Card,2024-12-10,Tuesday,18763.87,9062.18,No
ORD00220,Lauren Ward,Male,18,Laptop,Chennai,Books,Morning,UPI,2025-02-15,Saturday,6048.95,2994.8,No
ORD00221,Michele Mason,Male,50,Laptop,Bangalore,Clothing,Morning,UPI,2023-12-25,Monday,3668.64,941.05,No
ORD00222,Michael Hicks,Male,18,Tablet,Bangalore,Footwear,Afternoon,Debit Card,2025-07-11,Friday,12413.61,4188.68,No
ORD00223,Patrick Preston,Female,50,Laptop,Delhi,Home Decor,Morning,Debit Card,2023-12-15,Friday,19642.86,5202.5,Yes
ORD00224,Brandy Yu,Male,34,Laptop,Mumbai,Home Decor,Evening,UPI,2025-05-11,Sunday,6387.94,2397.38,Yes
ORD00225,Robin Wilson,Female,59,Laptop,Kolkata,Clothing,Morning,Credit Card,2024-01-11,Thursday,9575.2,1166.95,No
ORD00226,Robert Villanueva,Male,58,Laptop,Bangalore,Books,Afternoon,Debit Card,2024-07-26,Friday,19168.53,5083.15,No
ORD00227,Jordan Keller,Female,44,Tablet,Chennai,Home Decor,Afternoon,Debit Card,2025-07-03,Thursday,13766.67,4379.41,Yes
ORD00228,Dillon Edwards,Female,51,Tablet,Bangalore,Electronics,Morning,Credit Card,2024-02-17,Saturday,16661.09,7602.45,Yes
ORD00229,Shelly Robertson,Male,28,Laptop,Pune,Books,Night,Credit Card,2023-07-17,Monday,13765.76,5129.3,No
ORD00230,Joseph Walker,Male,50,Laptop,Pune,Electronics,Night,Debit Card,2023-09-11,Monday,10508.33,2685.5,Yes
ORD00231,Jessica Cervantes,Female,37,Tablet,Delhi,Home Decor,Evening,Credit Card,2023-10-18,Wednesday,15043.19,4667.0,Yes
ORD00232,David Welch,Female,40,Tablet,Delhi,Books,Morning,Credit Card,2023-11-17,Friday,19729.68,5177.7,No
ORD00233,Mary Rivera,Female,29,Mobile,Pune,Accessories,Night,UPI,2025-01-08,Wednesday,19860.7,4411.38,No
ORD00234,Melinda Case,Female,23,Tablet,Kolkata,Books,Afternoon,UPI,2025-02-08,Saturday,2813.35,1397.62,No
ORD00235,Emily Schwartz,Male,32,Mobile,Pune,Electronics,Evening,Net Banking,2025-03-15,Saturday,13633.25,4021.81,No
ORD00236,Mr. David Barnes,Male,33,Laptop,Bangalore,Clothing,Evening,Debit Card,2024-01-17,Wednesday,18779.5,7065.99,Yes
ORD00237,Lance Cain,Male,60,Laptop,Chennai,Electronics,Afternoon,Debit Card,2024-12-30,Monday,1812.17,574.96,No
ORD00238,Cheyenne Elliott,Male,33,Tablet,Delhi,Home Decor,Night,Debit Card,2023-11-02,Thursday,11025.32,4294.07,Yes
ORD00239,Joshua Howell,Male,50,Laptop,Mumbai,Accessories,Evening,Cash on Delivery,2023-11-04,Saturday,12159.39,4287.88,No
ORD00240,Alejandro Rojas,Male,37,Mobile,Kolkata,Books,Afternoon,Net Banking,2024-08-02,Friday,6359.77,492.44,Yes
ORD00241,Deborah Johnson,Female,53,Laptop,Delhi,Footwear,Night,Cash on Delivery,2023-11-05,Sunday,6715.32,1593.85,Yes
ORD00242,Amy Taylor,Female,42,Mobile,Pune,Books,Night,Debit Card,2024-03-01,Friday,17062.15,3162.15,Yes
ORD00243,Kristen Johnson,Female,21,Tablet,Hyderabad,Home Decor,Afternoon,Net Banking,2025-04-18,Friday,5235.74,740.87,Yes
ORD00244,Daniel Torres,Female,41,Mobile,Chennai,Accessories,Afternoon,Credit Card,2025-01-06,Monday,5735.0,2025.33,Yes
ORD00245,Nicholas Lopez,Male,30,Tablet,Kolkata,Accessories,Afternoon,Net Banking,2024-08-04,Sunday,4573.34,2095.34,No
ORD00246,Amy Beasley,Male,31,Mobile,Kolkata,Electronics,Night,Debit Card,2024-10-28,Monday,14064.71,5157.47,No
ORD00247,Andrew Robertson,Male,53,Laptop,Pune,Footwear,Night,Net Banking,2024-02-20,Tuesday,10906.18,2308.48,No
ORD00248,Caitlin Brown,Female,50,Laptop,Hyderabad,Electronics,Night,UPI,2024-12-06,Friday,18329.44,3974.14,No
ORD00249,Ashley Rodriguez,Male,54,Mobile,Kolkata,Clothing,Morning,UPI,2024-10-15,Tuesday,11289.58,3531.54,No
ORD00250,Aaron Rios,Female,27,Mobile,Bangalore,Clothing,Night,Cash on Delivery,2025-02-26,Wednesday,16750.57,4601.14,No
ORD00251,Nancy Roberts DVM,Female,49,Tablet,Kolkata,Accessories,Night,Net Banking,2025-06-12,Thursday,3780.56,1541.48,Yes
ORD00252,Melissa Harrison,Male,52,Laptop,Mumbai,Books,Morning,Cash on Delivery,2024-11-01,Friday,1159.56,499.79,Yes
ORD00253,Scott Garcia,Male,44,Mobile,Pune,Accessories,Afternoon,Credit Card,2024-06-19,Wednesday,14289.81,773.27,No
ORD00254,Teresa Johnson,Female,21,Tablet,Kolkata,Accessories,Night,Net Banking,2025-03-05,Wednesday,806.77,233.56,No
ORD00255,Elizabeth Hamilton,Male,19,Tablet,Kolkata,Footwear,Evening,Credit Card,2024-11-12,Tuesday,10293.21,3747.11,No
ORD00256,Kristina Schwartz,Male,24,Mobile,Chennai,Clothing,Afternoon,Debit Card,2024-11-05,Tuesday,12585.73,2058.88,No
ORD00257,Timothy Thompson,Female,43,Mobile,Bangalore,Home Decor,Night,Cash on Delivery,2023-07-29,Saturday,5242.55,1907.01,No
ORD00258,Debbie Chandler,Male,59,Tablet,Pune,Electronics,Morning,Net Banking,2025-01-11,Saturday,7895.65,2358.55,Yes
ORD00259,Clayton Williams,Male,28,Mobile,Hyderabad,Home Decor,Evening,Cash on Delivery,2025-02-11,Tuesday,19557.92,9548.72,Yes
ORD00260,Brandon Hunt,Male,31,Tablet,Chennai,Home Decor,Evening,Credit Card,2025-06-25,Wednesday,18521.11,6630.43,No
ORD00261,Juan Ryan,Male,29,Laptop,Delhi,Clothing,Afternoon,Net Banking,2025-01-28,Tuesday,18613.06,3437.36,Yes
ORD00262,Russell Miranda,Female,52,Laptop,Hyderabad,Accessories,Afternoon,Credit Card,2024-10-11,Friday,10265.46,5014.12,Yes
ORD00263,Sharon Mccann,Male,45,Mobile,Pune,Electronics,Evening,Cash on Delivery,2025-07-06,Sunday,15495.61,7433.03,No
ORD00264,Kathleen Ortega,Female,19,Tablet,Bangalore,Home Decor,Night,Debit Card,2024-12-20,Friday,7438.32,3522.15,No
ORD00265,Shelly Miller,Male,55,Tablet,Hyderabad,Electronics,Evening,Debit Card,2023-10-31,Tuesday,14405.62,1252.09,Yes
ORD00266,Amy Garza,Female,58,Mobile,Kolkata,Home Decor,Evening,UPI,2024-08-04,Sunday,2577.74,134.91,No
ORD00267,Megan Walker,Female,41,Laptop,Delhi,Clothing,Morning,Debit Card,2025-05-07,Wednesday,8904.1,2676.96,No
ORD00268,Tina Vargas,Male,19,Mobile,Bangalore,Books,Morning,Cash on Delivery,2023-11-27,Monday,12161.85,2383.65,No
ORD00269,Zachary Vazquez,Male,36,Laptop,Hyderabad,Electronics,Afternoon,Cash on Delivery,2023-09-29,Friday,10661.54,3821.01,Yes
ORD00270,Adriana Thomas,Male,35,Laptop,Bangalore,Home Decor,Afternoon,Credit Card,2023-09-08,Friday,3760.54,655.02,No
ORD00271,Thomas Sanders,Female,22,Laptop,Bangalore,Clothing,Night,Cash on Delivery,2024-07-04,Thursday,12525.04,3206.88,Yes
ORD00272,Tony Garcia,Female,18,Laptop,Bangalore,Books,Night,UPI,2023-11-24,Friday,9084.35,2214.56,Yes
ORD00273,Karina Davis,Female,38,Tablet,Kolkata,Clothing,Night,UPI,2024-01-09,Tuesday,3963.93,908.56,No
ORD00274,Aaron Gray,Female,58,Laptop,Chennai,Clothing,Evening,Net Banking,2023-08-14,Monday,5965.85,2408.06,No
ORD00275,Katherine Nixon,Male,54,Mobile,Chennai,Books,Afternoon,Cash on Delivery,2024-04-15,Monday,1024.86,386.62,Yes
ORD00276,Theresa Stewart,Female,36,Tablet,Delhi,Home Decor,Night,Debit Card,2024-06-30,Sunday,12850.05,2042.0,Yes
ORD00277,Daniel Harrell,Female,42,Mobile,Hyderabad,Books,Night,Cash on Delivery,2024-07-13,Saturday,8315.7,2311.56,No
ORD00278,Jill Hodges,Male,41,Tablet,Pune,Books,Morning,Credit Card,2025-06-10,Tuesday,15494.6,5359.9,No
ORD00279,Christopher Jones,Male,59,Tablet,Delhi,Books,Night,UPI,2025-05-05,Monday,19331.48,4711.18,Yes
ORD00280,Eric Parker,Male,34,Mobile,Chennai,Accessories,Afternoon,Net Banking,2023-11-24,Friday,7795.33,2014.15,Yes
ORD00281,Dr. Heidi Hill,Female,19,Laptop,Delhi,Footwear,Night,Credit Card,2025-05-08,Thursday,2763.35,1307.91,Yes
ORD00282,Kim Taylor,Female,37,Laptop,Hyderabad,Clothing,Night,UPI,2024-05-29,Wednesday,9785.17,2418.65,No
ORD00283,Michael Espinoza,Female,22,Laptop,Delhi,Accessories,Morning,Credit Card,2024-03-16,Saturday,17059.01,5827.13,Yes
ORD00284,Joshua Jones,Male,51,Mobile,Chennai,Clothing,Evening,Cash on Delivery,2025-05-30,Friday,8814.2,2273.4,No
ORD00285,Kathleen Li,Male,29,Tablet,Kolkata,Home Decor,Night,Credit Card,2023-12-19,Tuesday,14879.07,6656.8,No
ORD00286,Gary Fletcher,Female,42,Mobile,Kolkata,Clothing,Afternoon,UPI,2025-03-04,Tuesday,15170.35,6279.44,Yes
ORD00287,Julie Robertson,Male,52,Mobile,Bangalore,Footwear,Afternoon,Net Banking,2025-05-11,Sunday,2722.12,957.68,No
ORD00288,Robert Young,Female,56,Laptop,Chennai,Home Decor,Morning,UPI,2024-06-18,Tuesday,7363.71,1885.38,Yes
ORD00289,Steven Henderson,Female,57,Tablet,Delhi,Accessories,Afternoon,UPI,2024-09-02,Monday,2798.3,524.46,Yes
ORD00290,Karen Wu,Female,27,Tablet,Hyderabad,Home Decor,Afternoon,Cash on Delivery,2023-10-01,Sunday,7982.34,1066.35,Yes
ORD00291,Ryan Anderson,Male,49,Laptop,Mumbai,Clothing,Evening,Net Banking,2024-04-06,Saturday,12578.49,5528.06,Yes
ORD00292,Steven Bailey,Female,26,Mobile,Pune,Home Decor,Night,Net Banking,2025-05-10,Saturday,13851.59,3283.29,No
ORD00293,Katherine Cochran,Female,28,Mobile,Chennai,Electronics,Afternoon,UPI,2024-09-16,Monday,1137.55,171.97,No
ORD00294,Anne Harper,Male,47,Tablet,Kolkata,Home Decor,Morning,Cash on Delivery,2025-05-19,Monday,2727.03,1087.54,No
ORD00295,Mark Lee,Male,46,Tablet,Mumbai,Home Decor,Morning,Debit Card,2024-11-10,Sunday,6305.32,3150.71,No
ORD00296,Brandi Galloway,Female,40,Mobile,Hyderabad,Electronics,Afternoon,Debit Card,2025-05-17,Saturday,16308.7,5130.16,No
ORD00297,Matthew Larson,Female,28,Tablet,Mumbai,Clothing,Afternoon,Credit Card,2025-04-06,Sunday,11616.45,3363.27,Yes
ORD00298,Alyssa Horton,Female,36,Laptop,Chennai,Footwear,Morning,Debit Card,2025-06-22,Sunday,19274.05,7778.25,Yes
ORD00299,Regina Baker,Female,59,Mobile,Kolkata,Clothing,Afternoon,Debit Card,2023-12-27,Wednesday,14372.2,6076.81,No
ORD00300,Darrell Davis,Female,27,Tablet,Kolkata,Footwear,Night,Net Banking,2024-06-01,Saturday,9313.84,3121.37,Yes
ORD00301,Evan Brooks,Female,50,Tablet,Bangalore,Accessories,Evening,Net Banking,2025-03-11,Tuesday,19029.95,3754.23,Yes
ORD00302,Ann Little MD,Male,47,Tablet,Kolkata,Accessories,Evening,Credit Card,2025-02-08,Saturday,16015.72,3667.15,No
ORD00303,Danny Butler,Male,49,Laptop,Bangalore,Footwear,Evening,Cash on Delivery,2024-12-15,Sunday,11769.71,3586.98,No
ORD00304,Lisa Harris,Female,21,Mobile,Delhi,Accessories,Night,Credit Card,2023-09-16,Saturday,2922.62,1274.1,No
ORD00305,Ronald Meadows,Female,18,Laptop,Mumbai,Accessories,Afternoon,UPI,2023-08-02,Wednesday,3600.06,1691.04,No
ORD00306,Suzanne Torres,Male,59,Laptop,Bangalore,Electronics,Evening,Debit Card,2023-09-15,Friday,1509.85,500.55,Yes
ORD00307,Gabriel Weaver,Female,59,Mobile,Kolkata,Electronics,Morning,Debit Card,2023-09-20,Wednesday,9797.73,1074.96,Yes
ORD00308,Allen Wright,Female,18,Mobile,Kolkata,Footwear,Morning,Net Banking,2025-01-09,Thursday,14033.6,3718.41,Yes
ORD00309,Diane Whitehead,Female,23,Tablet,Pune,Electronics,Morning,UPI,2025-05-21,Wednesday,7667.45,1415.91,No
ORD00310,David Taylor,Male,59,Tablet,Mumbai,Electronics,Morning,Cash on Delivery,2024-02-10,Saturday,13175.39,3268.09,Yes
ORD00311,Jessica Padilla,Male,44,Tablet,Kolkata,Home Decor,Afternoon,Credit Card,2024-08-25,Sunday,17983.56,2032.25,Yes
ORD00312,Kristin Woodward,Female,40,Laptop,Bangalore,Clothing,Afternoon,UPI,2024-02-11,Sunday,13070.1,2113.11,No
ORD00313,Aaron Moore,Male,60,Laptop,Mumbai,Books,Afternoon,Net Banking,2024-09-13,Friday,6263.07,466.95,Yes
ORD00314,Brooke Bowen,Female,42,Mobile,Mumbai,Home Decor,Morning,Cash on Delivery,2024-07-06,Saturday,17830.13,988.33,No
ORD00315,Alicia Williams,Female,26,Laptop,Pune,Books,Night,UPI,2024-10-21,Monday,11153.95,1424.88,No
ORD00316,Jessica Bailey,Male,19,Tablet,Delhi,Electronics,Evening,Debit Card,2025-05-22,Thursday,1276.62,98.57,No
ORD00317,Daniel James,Female,58,Tablet,Chennai,Home Decor,Night,Net Banking,2025-03-27,Thursday,2107.34,614.19,Yes
ORD00318,Ashley Smith,Female,23,Laptop,Delhi,Books,Afternoon,Debit Card,2025-07-03,Thursday,10959.61,2475.0,Yes
ORD00319,Christopher Martin,Female,45,Tablet,Pune,Clothing,Morning,Debit Card,2023-07-21,Friday,2181.15,535.51,No
ORD00320,Jeffrey Clay,Male,37,Tablet,Kolkata,Accessories,Afternoon,Credit Card,2023-11-15,Wednesday,746.97,83.47,Yes
ORD00321,Joanne Smith,Male,49,Laptop,Chennai,Books,Evening,Debit Card,2024-03-02,Saturday,7751.45,3002.91,No
ORD00322,Christopher Rivera,Male,19,Laptop,Pune,Home Decor,Evening,Cash on Delivery,2024-10-25,Friday,1745.5,646.79,Yes
ORD00323,Stephen Acosta,Female,47,Tablet,Bangalore,Electronics,Night,Cash on Delivery,2025-01-19,Sunday,3754.19,453.47,Yes
ORD00324,Robert Grant,Male,32,Tablet,Chennai,Electronics,Morning,Credit Card,2024-02-12,Monday,5268.75,1381.96,No
ORD00325,Justin King,Male,29,Mobile,Chennai,Accessories,Night,Debit Card,2025-02-16,Sunday,6775.14,1607.85,No
ORD00326,Kimberly Chavez,Female,22,Tablet,Bangalore,Electronics,Morning,Debit Card,2025-05-16,Friday,4852.11,1368.77,Yes
ORD00327,Christine Beck MD,Female,22,Laptop,Pune,Footwear,Evening,UPI,2024-07-01,Monday,2184.52,558.22,No
ORD00328,Phillip Ford,Male,36,Tablet,Pune,Footwear,Afternoon,Net Banking,2024-08-19,Monday,7681.34,3743.39,Yes
ORD00329,Bryan Jacobs,Male,27,Mobile,Hyderabad,Electronics,Afternoon,Cash on Delivery,2024-10-11,Friday,7255.26,3103.86,Yes
ORD00330,Jason Mooney,Female,18,Tablet,Hyderabad,Accessories,Evening,Credit Card,2024-04-28,Sunday,4501.29,2216.44,No
ORD00331,Michelle Ford,Female,21,Mobile,Kolkata,Footwear,Morning,Credit Card,2024-10-02,Wednesday,18464.85,8378.97,No
ORD00332,Michelle Rodriguez,Female,47,Tablet,Delhi,Books,Morning,Cash on Delivery,2025-01-03,Friday,3103.52,1300.32,Yes
ORD00333,James Wolfe,Male,45,Tablet,Mumbai,Clothing,Evening,UPI,2023-10-12,Thursday,17092.82,7977.54,No
ORD00334,Tyler Walsh,Female,38,Laptop,Bangalore,Clothing,Morning,Debit Card,2024-10-22,Tuesday,3154.18,1250.84,Yes
ORD00335,Hunter Rangel,Male,24,Mobile,Hyderabad,Home Decor,Evening,Net Banking,2024-09-13,Friday,2854.37,602.93,Yes
ORD00336,Roberto Deleon,Female,37,Laptop,Bangalore,Electronics,Morning,Debit Card,2025-04-03,Thursday,16248.14,3036.72,Yes
ORD00337,Hannah Newman,Male,38,Mobile,Delhi,Accessories,Afternoon,UPI,2025-06-23,Monday,8226.77,592.56,No
ORD00338,Maria Snyder,Female,29,Mobile,Hyderabad,Home Decor,Afternoon,Credit Card,2024-12-15,Sunday,9509.84,3915.71,Yes
ORD00339,Brittany Jones,Male,18,Mobile,Pune,Clothing,Afternoon,Debit Card,2023-09-06,Wednesday,16561.63,3602.29,Yes
ORD00340,Darren Morris,Female,22,Mobile,Delhi,Clothing,Night,Debit Card,2025-07-13,Sunday,2293.58,989.16,No
ORD00341,Luis Herrera,Male,20,Laptop,Delhi,Clothing,Night,Net Banking,2024-10-10,Thursday,10174.46,2261.05,No
ORD00342,Miranda Gonzalez,Male,40,Mobile,Mumbai,Footwear,Evening,Net Banking,2024-09-23,Monday,17726.76,1162.74,Yes
ORD00343,Michael Daniel,Female,49,Laptop,Chennai,Home Decor,Morning,Credit Card,2025-03-08,Saturday,5955.63,665.58,Yes
ORD00344,Justin Mcmahon,Male,58,Tablet,Pune,Electronics,Night,UPI,2023-08-28,Monday,9853.85,3957.76,No
ORD00345,Adam Norton,Female,42,Laptop,Mumbai,Electronics,Evening,Cash on Delivery,2025-02-10,Monday,4770.89,2161.66,No
ORD00346,Lisa Kelly,Male,48,Tablet,Bangalore,Books,Afternoon,Debit Card,2025-06-23,Monday,2452.62,847.6,No
ORD00347,Julie Thompson,Male,32,Tablet,Pune,Home Decor,Evening,Debit Card,2024-10-13,Sunday,3933.96,1245.62,No
ORD00348,Debra Green,Male,40,Tablet,Chennai,Clothing,Afternoon,Net Banking,2024-11-02,Saturday,11071.43,1428.22,Yes
ORD00349,Justin Smith,Male,21,Mobile,Chennai,Clothing,Morning,Cash on Delivery,2024-02-03,Saturday,9820.79,1957.09,Yes
ORD00350,Timothy Anderson,Male,39,Tablet,Mumbai,Footwear,Morning,Credit Card,2024-12-20,Friday,3380.38,1240.98,Yes
ORD00351,Douglas White,Male,51,Laptop,Delhi,Footwear,Night,Cash on Delivery,2025-06-01,Sunday,2470.13,458.94,Yes
ORD00352,Christy Smith,Male,45,Tablet,Hyderabad,Accessories,Evening,Debit Card,2024-12-22,Sunday,14290.07,4328.32,No
ORD00353,Cheryl Boyle,Male,60,Tablet,Pune,Clothing,Night,UPI,2024-01-19,Friday,14812.9,2703.84,Yes
ORD00354,Ashley Graham,Male,54,Laptop,Pune,Books,Morning,Debit Card,2023-07-18,Tuesday,12246.58,5688.13,Yes
ORD00355,Joanna Lewis,Male,49,Mobile,Bangalore,Accessories,Morning,Debit Card,2024-11-30,Saturday,7262.8,1407.41,Yes
ORD00356,Megan Taylor,Female,46,Mobile,Bangalore,Clothing,Afternoon,Credit Card,2023-07-17,Monday,7334.38,2964.26,Yes
ORD00357,Andrew Johnson,Male,42,Laptop,Kolkata,Home Decor,Afternoon,Net Banking,2024-06-06,Thursday,10115.1,2229.58,No
ORD00358,Kaitlin Keith,Male,48,Tablet,Kolkata,Accessories,Afternoon,Debit Card,2024-02-20,Tuesday,9300.1,3809.67,Yes
ORD00359,Brian Poole,Female,19,Laptop,Bangalore,Electronics,Morning,UPI,2023-12-21,Thursday,3817.05,835.77,Yes
ORD00360,Stephen Morgan III,Male,39,Tablet,Chennai,Home Decor,Morning,Net Banking,2024-10-27,Sunday,18877.62,2345.52,No
ORD00361,Pedro Reyes,Male,21,Mobile,Bangalore,Clothing,Afternoon,Net Banking,2024-06-18,Tuesday,14095.34,5284.58,No
ORD00362,John Vaughan,Female,37,Mobile,Delhi,Electronics,Night,Cash on Delivery,2025-05-27,Tuesday,11218.42,3039.37,Yes
ORD00363,Stephanie Thompson,Female,18,Laptop,Delhi,Footwear,Night,Debit Card,2024-03-03,Sunday,2391.24,342.26,No
ORD00364,Tracy Frost,Male,48,Mobile,Bangalore,Home Decor,Night,Net Banking,2024-05-28,Tuesday,17950.11,3038.09,No
ORD00365,Wanda Rhodes,Male,41,Laptop,Bangalore,Clothing,Night,Credit Card,2024-07-18,Thursday,5634.27,1460.83,Yes
ORD00366,Kristen Johns,Female,54,Mobile,Mumbai,Accessories,Morning,Credit Card,2024-10-04,Friday,13528.75,5596.59,No
ORD00367,Jeffrey Young,Male,53,Mobile,Pune,Home Decor,Night,Cash on Delivery,2023-11-22,Wednesday,13897.82,6550.91,Yes
ORD00368,Jessica Fox,Female,37,Mobile,Hyderabad,Accessories,Morning,Cash on Delivery,2023-09-21,Thursday,11638.79,3288.75,Yes
ORD00369,Brent Wolf,Male,46,Mobile,Mumbai,Clothing,Afternoon,Debit Card,2024-04-29,Monday,1332.18,113.59,No
ORD00370,Aaron Baird,Male,58,Mobile,Pune,Books,Evening,UPI,2023-07-21,Friday,18260.69,8425.09,Yes
ORD00371,Matthew Williams PhD,Male,42,Tablet,Hyderabad,Books,Evening,UPI,2024-09-27,Friday,10633.92,4920.56,Yes
ORD00372,Ryan Franklin,Female,25,Laptop,Mumbai,Clothing,Morning,Credit Card,2024-03-01,Friday,11472.33,1094.98,No
ORD00373,Jacob Peterson,Female,44,Laptop,Hyderabad,Accessories,Night,Cash on Delivery,2023-08-29,Tuesday,12374.76,827.37,No
ORD00374,Michael Smith,Female,27,Tablet,Chennai,Accessories,Night,Credit Card,2023-10-28,Saturday,8217.96,3661.36,Yes
ORD00375,Kelly Taylor,Male,48,Laptop,Bangalore,Electronics,Evening,UPI,2024-01-14,Sunday,6563.51,2817.59,Yes
ORD00376,Johnny Whitaker,Male,26,Laptop,Kolkata,Home Decor,Evening,UPI,2024-05-23,Thursday,14711.59,4740.67,Yes
ORD00377,Kathleen Day,Male,46,Mobile,Pune,Home Decor,Night,Cash on Delivery,2023-12-01,Friday,17410.18,7302.84,Yes
ORD00378,Matthew Lin,Male,37,Tablet,Chennai,Home Decor,Afternoon,Cash on Delivery,2023-08-02,Wednesday,17646.99,1112.23,Yes
ORD00379,Timothy Mitchell,Male,21,Mobile,Delhi,Home Decor,Morning,UPI,2025-07-09,Wednesday,14240.36,2467.71,No
ORD00380,Ian Kennedy,Female,58,Mobile,Kolkata,Electronics,Afternoon,UPI,2025-05-26,Monday,10031.34,2515.32,No
ORD00381,John Burns,Female,40,Mobile,Pune,Footwear,Morning,UPI,2023-08-14,Monday,1035.28,74.9,Yes
ORD00382,Natalie Johnson,Male,59,Mobile,Kolkata,Clothing,Evening,Net Banking,2024-07-03,Wednesday,10508.98,4614.32,Yes
ORD00383,Brandon Lozano,Female,26,Tablet,Mumbai,Books,Morning,Debit Card,2024-10-28,Monday,5421.61,2235.27,No
ORD00384,Daniel Bradley,Female,45,Laptop,Pune,Footwear,Night,UPI,2024-07-09,Tuesday,4755.08,884.28,No
ORD00385,Peter Ballard,Male,18,Tablet,Kolkata,Footwear,Evening,UPI,2024-05-21,Tuesday,13846.06,3693.88,No
ORD00386,Deborah Higgins,Female,58,Laptop,Pune,Footwear,Evening,UPI,2024-12-17,Tuesday,4173.02,1180.06,Yes
ORD00387,Keith Mcgee,Male,56,Laptop,Kolkata,Footwear,Afternoon,Credit Card,2024-07-17,Wednesday,13280.31,6625.03,No
ORD00388,Catherine Hernandez,Female,43,Laptop,Kolkata,Electronics,Afternoon,UPI,2024-05-22,Wednesday,14667.72,2201.09,No
ORD00389,James Turner,Female,50,Laptop,Pune,Clothing,Afternoon,UPI,2025-03-28,Friday,2403.26,258.53,No
ORD00390,Austin Mejia,Male,39,Tablet,Delhi,Clothing,Evening,Debit Card,2023-09-23,Saturday,15012.09,2825.1,No
ORD00391,Mark Thomas,Female,34,Tablet,Bangalore,Home Decor,Morning,Net Banking,2025-05-10,Saturday,1546.7,518.88,Yes
ORD00392,Linda Thomas,Female,30,Tablet,Delhi,Accessories,Night,Cash on Delivery,2025-05-13,Tuesday,6317.94,469.6,Yes
