Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item,Total Amount
ORD00182,Mario Torres,Female,42,Tablet,Delhi,Books,Afternoon,Net Banking,2025-04-02,Wednesday,19002.06,4131.16,Yes,14870.900000000001
ORD00183,Heidi White,Male,51,Laptop,Hyderabad,Footwear,Evening,Debit Card,2024-01-06,Saturday,19230.14,1185.75,Yes,18044.39
ORD00184,Stacey Ortiz,Female,51,Laptop,Chennai,Electronics,Evening,UPI,2024-02-25,Sunday,14228.74,2085.32,No,12143.42
ORD00185,Jamie Williams,Female,30,Mobile,Mumbai,Electronics,Night,Debit Card,2024-02-14,Wednesday,18024.24,4511.47,Yes,13512.77
ORD00186,Michael Baker,Female,60,Laptop,Kolkata,Electronics,Evening,UPI,2024-06-04,Tuesday,17101.56,6332.95,Yes,10768.61
ORD00187,Danielle Gonzales,Female,50,Mobile,Delhi,Clothing,Afternoon,Debit Card,2025-06-18,Wednesday,15912.27,983.82,No,14928.45
ORD00188,Heather Cervantes,Female,53,Mobile,Chennai,Electronics,Morning,UPI,2024-12-05,Thursday,8264.12,3079.38,No,5184.740000000001
ORD00189,Nicholas Ayala,Female,44,Tablet,Delhi,Clothing,Evening,Credit Card,2024-06-23,Sunday,9274.5,3302.18,No,5972.32
ORD00190,William Macdonald,Male,53,Tablet,Chennai,Clothing,Afternoon,Net Banking,2023-08-03,Thursday,10305.84,4541.73,Yes,5764.110000000001
ORD00191,John Miller,Male,37,Mobile,Mumbai,Footwear,Afternoon,UPI,2024-02-04,Sunday,18975.92,5379.75,No,13596.169999999998
ORD00192,Daniel Smith,Male,34,Mobile,Kolkata,Books,Evening,Debit Card,2025-03-14,Friday,12687.94,4142.52,Yes,8545.42
ORD00193,John Walls,Male,55,Tablet,Mumbai,Clothing,Evening,Cash on Delivery,2024-11-21,Thursday,1303.29,571.76,Yes,731.53
ORD00194,Mary Cook,Male,59,Tablet,Bangalore,Accessories,Afternoon,Cash on Delivery,2023-11-05,Sunday,8623.44,2910.81,No,5712.630000000001
ORD00195,William Cobb,Female,59,Laptop,Hyderabad,Clothing,Night,UPI,2023-09-28,Thursday,9344.11,3362.72,Yes,5981.390000000001
ORD00196,Dr. Cole Morales,Female,44,Laptop,Hyderabad,Clothing,Evening,Cash on Delivery,2025-07-04,Friday,3301.54,1444.98,No,1856.56
ORD00197,Steven Gomez,Female,43,Mobile,Pune,Footwear,Morning,UPI,2025-06-14,Saturday,5213.89,548.16,No,4665.7300000000005
ORD00198,Vanessa Peterson MD,Male,27,Mobile,Delhi,Footwear,Night,Cash on Delivery,2025-04-04,Friday,8653.63,4181.51,Yes,4472.119999999999
ORD00199,Mary White,Female,54,Tablet,Bangalore,Clothing,Afternoon,Net Banking,2023-12-21,Thursday,19921.4,5180.89,No,14740.510000000002
ORD00200,Tom Lee,Female,19,Mobile,Hyderabad,Books,Night,Debit Card,2025-03-23,Sunday,4695.32,980.4,Yes,3714.9199999999996
ORD00201,Amber Bridges,Female,49,Tablet,Pune,Accessories,Night,UPI,2023-08-08,Tuesday,10965.47,4728.61,No,6236.86
ORD00202,Tara Rodgers,Male,34,Tablet,Bangalore,Home Decor,Evening,Credit Card,2025-01-22,Wednesday,8311.34,2548.48,Yes,5762.860000000001
ORD00203,Leah Nguyen,Female,53,Laptop,Delhi,Home Decor,Night,Cash on Delivery,2024-10-04,Friday,5954.55,2948.04,Yes,3006.51
ORD00204,Matthew Guzman,Male,24,Laptop,Bangalore,Footwear,Evening,Debit Card,2024-12-17,Tuesday,4381.63,1222.94,Yes,3158.69
ORD00205,Javier Todd,Male,20,Mobile,Kolkata,Footwear,Night,Cash on Delivery,2024-02-16,Friday,9411.28,3038.12,Yes,6373.160000000001
ORD00206,Ryan Hernandez,Female,57,Laptop,Mumbai,Home Decor,Evening,Cash on Delivery,2024-09-25,Wednesday,7059.28,2984.17,No,4075.1099999999997
ORD00207,Matthew Hall,Female,48,Mobile,Bangalore,Footwear,Morning,Net Banking,2023-11-16,Thursday,11882.19,4854.35,Yes,7027.84
ORD00208,David Jimenez,Female,34,Tablet,Pune,Books,Afternoon,Credit Card,2024-06-15,Saturday,11878.7,1505.39,No,10373.310000000001
ORD00209,Isaac Pena,Male,33,Mobile,Chennai,Accessories,Morning,Debit Card,2025-07-03,Thursday,869.28,166.17,Yes,703.11
ORD00210,John Reyes,Female,31,Laptop,Chennai,Books,Night,Credit Card,2025-06-26,Thursday,14262.62,4042.13,No,10220.490000000002
ORD00211,Karen Mcclain,Female,51,Laptop,Bangalore,Clothing,Night,Cash on Delivery,2023-11-17,Friday,7175.38,1502.73,No,5672.65
ORD00212,Marvin Martin,Female,30,Mobile,Bangalore,Books,Evening,Debit Card,2023-12-10,Sunday,18858.97,9278.94,No,9580.03
ORD00213,Cindy Williams,Male,49,Laptop,Hyderabad,Footwear,Evening,UPI,2024-04-28,Sunday,2876.55,1019.68,No,1856.8700000000003
ORD00214,Roy Rocha,Female,40,Mobile,Bangalore,Electronics,Evening,Credit Card,2024-08-17,Saturday,7254.09,1806.77,No,5447.32
ORD00215,Justin Weaver,Female,31,Mobile,Pune,Books,Evening,Cash on Delivery,2024-06-23,Sunday,14075.34,1573.24,Yes,12502.1
ORD00216,Robert Warren,Male,21,Tablet,Chennai,Clothing,Afternoon,Credit Card,2024-11-27,Wednesday,2453.86,487.42,No,1966.44
ORD00217,Gina Andrews,Male,26,Mobile,Chennai,Clothing,Night,Net Banking,2024-12-18,Wednesday,9810.25,1371.03,No,8439.22
ORD00218,Stacey Zamora,Female,36,Tablet,Delhi,Electronics,Afternoon,Cash on Delivery,2025-03-02,Sunday,14904.39,6448.38,Yes,8456.009999999998
ORD00219,Sarah Cabrera,Male,44,Mobile,Delhi,Home Decor,Night,Debit Card,2024-12-10,Tuesday,18763.87,9062.18,No,9701.689999999999
ORD00220,Lauren Ward,Male,18,Laptop,Chennai,Books,Morning,UPI,2025-02-15,Saturday,6048.95,2994.8,No,3054.1499999999996
ORD00221,Michele Mason,Male,50,Laptop,Bangalore,Clothing,Morning,UPI,2023-12-25,Monday,3668.64,941.05,No,2727.59
ORD00222,Michael Hicks,Male,18,Tablet,Bangalore,Footwear,Afternoon,Debit Card,2025-07-11,Friday,12413.61,4188.68,No,8224.93
ORD00223,Patrick Preston,Female,50,Laptop,Delhi,Home Decor,Morning,Debit Card,2023-12-15,Friday,19642.86,5202.5,Yes,14440.36
ORD00224,Brandy Yu,Male,34,Laptop,Mumbai,Home Decor,Evening,UPI,2025-05-11,Sunday,6387.94,2397.38,Yes,3990.5599999999995
ORD00225,Robin Wilson,Female,59,Laptop,Kolkata,Clothing,Morning,Credit Card,2024-01-11,Thursday,9575.2,1166.95,No,8408.25
ORD00226,Robert Villanueva,Male,58,Laptop,Bangalore,Books,Afternoon,Debit Card,2024-07-26,Friday,19168.53,5083.15,No,14085.38
ORD00227,Jordan Keller,Female,44,Tablet,Chennai,Home Decor,Afternoon,Debit Card,2025-07-03,Thursday,13766.67,4379.41,Yes,9387.26
ORD00228,Dillon Edwards,Female,51,Tablet,Bangalore,Electronics,Morning,Credit Card,2024-02-17,Saturday,16661.09,7602.45,Yes,9058.64
ORD00229,Shelly Robertson,Male,28,Laptop,Pune,Books,Night,Credit Card,2023-07-17,Monday,13765.76,5129.3,No,8636.46
ORD00230,Joseph Walker,Male,50,Laptop,Pune,Electronics,Night,Debit Card,2023-09-11,Monday,10508.33,2685.5,Yes,7822.83
ORD00231,Jessica Cervantes,Female,37,Tablet,Delhi,Home Decor,Evening,Credit Card,2023-10-18,Wednesday,15043.19,4667.0,Yes,10376.19
ORD00232,David Welch,Female,40,Tablet,Delhi,Books,Morning,Credit Card,2023-11-17,Friday,19729.68,5177.7,No,14551.98
ORD00233,Mary Rivera,Female,29,Mobile,Pune,Accessories,Night,UPI,2025-01-08,Wednesday,19860.7,4411.38,No,15449.32
ORD00234,Melinda Case,Female,23,Tablet,Kolkata,Books,Afternoon,UPI,2025-02-08,Saturday,2813.35,1397.62,No,1415.73
ORD00235,Emily Schwartz,Male,32,Mobile,Pune,Electronics,Evening,Net Banking,2025-03-15,Saturday,13633.25,4021.81,No,9611.44
ORD00236,Mr. David Barnes,Male,33,Laptop,Bangalore,Clothing,Evening,Debit Card,2024-01-17,Wednesday,18779.5,7065.99,Yes,11713.51
ORD00237,Lance Cain,Male,60,Laptop,Chennai,Electronics,Afternoon,Debit Card,2024-12-30,Monday,1812.17,574.96,No,1237.21
ORD00238,Cheyenne Elliott,Male,33,Tablet,Delhi,Home Decor,Night,Debit Card,2023-11-02,Thursday,11025.32,4294.07,Yes,6731.25
ORD00239,Joshua Howell,Male,50,Laptop,Mumbai,Accessories,Evening,Cash on Delivery,2023-11-04,Saturday,12159.39,4287.88,No,7871.509999999999
ORD00240,Alejandro Rojas,Male,37,Mobile,Kolkata,Books,Afternoon,Net Banking,2024-08-02,Friday,6359.77,492.44,Yes,5867.330000000001
ORD00241,Deborah Johnson,Female,53,Laptop,Delhi,Footwear,Night,Cash on Delivery,2023-11-05,Sunday,6715.32,1593.85,Yes,5121.469999999999
ORD00242,Amy Taylor,Female,42,Mobile,Pune,Books,Night,Debit Card,2024-03-01,Friday,17062.15,3162.15,Yes,13900.000000000002
ORD00243,Kristen Johnson,Female,21,Tablet,Hyderabad,Home Decor,Afternoon,Net Banking,2025-04-18,Friday,5235.74,740.87,Yes,4494.87
ORD00244,Daniel Torres,Female,41,Mobile,Chennai,Accessories,Afternoon,Credit Card,2025-01-06,Monday,5735.0,2025.33,Yes,3709.67
ORD00245,Nicholas Lopez,Male,30,Tablet,Kolkata,Accessories,Afternoon,Net Banking,2024-08-04,Sunday,4573.34,2095.34,No,2478.0
ORD00246,Amy Beasley,Male,31,Mobile,Kolkata,Electronics,Night,Debit Card,2024-10-28,Monday,14064.71,5157.47,No,8907.239999999998
ORD00247,Andrew Robertson,Male,53,Laptop,Pune,Footwear,Night,Net Banking,2024-02-20,Tuesday,10906.18,2308.48,No,8597.7
ORD00248,Caitlin Brown,Female,50,Laptop,Hyderabad,Electronics,Night,UPI,2024-12-06,Friday,18329.44,3974.14,No,14355.3
ORD00249,Ashley Rodriguez,Male,54,Mobile,Kolkata,Clothing,Morning,UPI,2024-10-15,Tuesday,11289.58,3531.54,No,7758.04
ORD00250,Aaron Rios,Female,27,Mobile,Bangalore,Clothing,Night,Cash on Delivery,2025-02-26,Wednesday,16750.57,4601.14,No,12149.43
ORD00251,Nancy Roberts DVM,Female,49,Tablet,Kolkata,Accessories,Night,Net Banking,2025-06-12,Thursday,3780.56,1541.48,Yes,2239.08
ORD00252,Melissa Harrison,Male,52,Laptop,Mumbai,Books,Morning,Cash on Delivery,2024-11-01,Friday,1159.56,499.79,Yes,659.77
ORD00253,Scott Garcia,Male,44,Mobile,Pune,Accessories,Afternoon,Credit Card,2024-06-19,Wednesday,14289.81,773.27,No,13516.539999999999
ORD00254,Teresa Johnson,Female,21,Tablet,Kolkata,Accessories,Night,Net Banking,2025-03-05,Wednesday,806.77,233.56,No,573.21
ORD00255,Elizabeth Hamilton,Male,19,Tablet,Kolkata,Footwear,Evening,Credit Card,2024-11-12,Tuesday,10293.21,3747.11,No,6546.0999999999985
ORD00256,Kristina Schwartz,Male,24,Mobile,Chennai,Clothing,Afternoon,Debit Card,2024-11-05,Tuesday,12585.73,2058.88,No,10526.849999999999
ORD00257,Timothy Thompson,Female,43,Mobile,Bangalore,Home Decor,Night,Cash on Delivery,2023-07-29,Saturday,5242.55,1907.01,No,3335.54
ORD00258,Debbie Chandler,Male,59,Tablet,Pune,Electronics,Morning,Net Banking,2025-01-11,Saturday,7895.65,2358.55,Yes,5537.099999999999
ORD00259,Clayton Williams,Male,28,Mobile,Hyderabad,Home Decor,Evening,Cash on Delivery,2025-02-11,Tuesday,19557.92,9548.72,Yes,10009.199999999999
ORD00260,Brandon Hunt,Male,31,Tablet,Chennai,Home Decor,Evening,Credit Card,2025-06-25,Wednesday,18521.11,6630.43,No,11890.68
ORD00261,Juan Ryan,Male,29,Laptop,Delhi,Clothing,Afternoon,Net Banking,2025-01-28,Tuesday,18613.06,3437.36,Yes,15175.7
ORD00262,Russell Miranda,Female,52,Laptop,Hyderabad,Accessories,Afternoon,Credit Card,2024-10-11,Friday,10265.46,5014.12,Yes,5251.339999999999
ORD00263,Sharon Mccann,Male,45,Mobile,Pune,Electronics,Evening,Cash on Delivery,2025-07-06,Sunday,15495.61,7433.03,No,8062.580000000001
ORD00264,Kathleen Ortega,Female,19,Tablet,Bangalore,Home Decor,Night,Debit Card,2024-12-20,Friday,7438.32,3522.15,No,3916.1699999999996
ORD00265,Shelly Miller,Male,55,Tablet,Hyderabad,Electronics,Evening,Debit Card,2023-10-31,Tuesday,14405.62,1252.09,Yes,13153.53
ORD00266,Amy Garza,Female,58,Mobile,Kolkata,Home Decor,Evening,UPI,2024-08-04,Sunday,2577.74,134.91,No,2442.83
ORD00267,Megan Walker,Female,41,Laptop,Delhi,Clothing,Morning,Debit Card,2025-05-07,Wednesday,8904.1,2676.96,No,6227.14
ORD00268,Tina Vargas,Male,19,Mobile,Bangalore,Books,Morning,Cash on Delivery,2023-11-27,Monday,12161.85,2383.65,No,9778.2
ORD00269,Zachary Vazquez,Male,36,Laptop,Hyderabad,Electronics,Afternoon,Cash on Delivery,2023-09-29,Friday,10661.54,3821.01,Yes,6840.530000000001
ORD00270,Adriana Thomas,Male,35,Laptop,Bangalore,Home Decor,Afternoon,Credit Card,2023-09-08,Friday,3760.54,655.02,No,3105.52
ORD00271,Thomas Sanders,Female,22,Laptop,Bangalore,Clothing,Night,Cash on Delivery,2024-07-04,Thursday,12525.04,3206.88,Yes,9318.16
ORD00272,Tony Garcia,Female,18,Laptop,Bangalore,Books,Night,UPI,2023-11-24,Friday,9084.35,2214.56,Yes,6869.790000000001
ORD00273,Karina Davis,Female,38,Tablet,Kolkata,Clothing,Night,UPI,2024-01-09,Tuesday,3963.93,908.56,No,3055.37
ORD00274,Aaron Gray,Female,58,Laptop,Chennai,Clothing,Evening,Net Banking,2023-08-14,Monday,5965.85,2408.06,No,3557.7900000000004
ORD00275,Katherine Nixon,Male,54,Mobile,Chennai,Books,Afternoon,Cash on Delivery,2024-04-15,Monday,1024.86,386.62,Yes,638.2399999999999
ORD00276,Theresa Stewart,Female,36,Tablet,Delhi,Home Decor,Night,Debit Card,2024-06-30,Sunday,12850.05,2042.0,Yes,10808.05
ORD00277,Daniel Harrell,Female,42,Mobile,Hyderabad,Books,Night,Cash on Delivery,2024-07-13,Saturday,8315.7,2311.56,No,6004.140000000001
ORD00278,Jill Hodges,Male,41,Tablet,Pune,Books,Morning,Credit Card,2025-06-10,Tuesday,15494.6,5359.9,No,10134.7
ORD00279,Christopher Jones,Male,59,Tablet,Delhi,Books,Night,UPI,2025-05-05,Monday,19331.48,4711.18,Yes,14620.3
ORD00280,Eric Parker,Male,34,Mobile,Chennai,Accessories,Afternoon,Net Banking,2023-11-24,Friday,7795.33,2014.15,Yes,5781.18
ORD00281,Dr. Heidi Hill,Female,19,Laptop,Delhi,Footwear,Night,Credit Card,2025-05-08,Thursday,2763.35,1307.91,Yes,1455.4399999999998
ORD00282,Kim Taylor,Female,37,Laptop,Hyderabad,Clothing,Night,UPI,2024-05-29,Wednesday,9785.17,2418.65,No,7366.52
ORD00283,Michael Espinoza,Female,22,Laptop,Delhi,Accessories,Morning,Credit Card,2024-03-16,Saturday,17059.01,5827.13,Yes,11231.879999999997
ORD00284,Joshua Jones,Male,51,Mobile,Chennai,Clothing,Evening,Cash on Delivery,2025-05-30,Friday,8814.2,2273.4,No,6540.800000000001
ORD00285,Kathleen Li,Male,29,Tablet,Kolkata,Home Decor,Night,Credit Card,2023-12-19,Tuesday,14879.07,6656.8,No,8222.27
ORD00286,Gary Fletcher,Female,42,Mobile,Kolkata,Clothing,Afternoon,UPI,2025-03-04,Tuesday,15170.35,6279.44,Yes,8890.91
ORD00287,Julie Robertson,Male,52,Mobile,Bangalore,Footwear,Afternoon,Net Banking,2025-05-11,Sunday,2722.12,957.68,No,1764.44
ORD00288,Robert Young,Female,56,Laptop,Chennai,Home Decor,Morning,UPI,2024-06-18,Tuesday,7363.71,1885.38,Yes,5478.33
ORD00289,Steven Henderson,Female,57,Tablet,Delhi,Accessories,Afternoon,UPI,2024-09-02,Monday,2798.3,524.46,Yes,2273.84
ORD00290,Karen Wu,Female,27,Tablet,Hyderabad,Home Decor,Afternoon,Cash on Delivery,2023-10-01,Sunday,7982.34,1066.35,Yes,6915.99
ORD00291,Ryan Anderson,Male,49,Laptop,Mumbai,Clothing,Evening,Net Banking,2024-04-06,Saturday,12578.49,5528.06,Yes,7050.429999999999
ORD00292,Steven Bailey,Female,26,Mobile,Pune,Home Decor,Night,Net Banking,2025-05-10,Saturday,13851.59,3283.29,No,10568.3
ORD00293,Katherine Cochran,Female,28,Mobile,Chennai,Electronics,Afternoon,UPI,2024-09-16,Monday,1137.55,171.97,No,965.5799999999999
ORD00294,Anne Harper,Male,47,Tablet,Kolkata,Home Decor,Morning,Cash on Delivery,2025-05-19,Monday,2727.03,1087.54,No,1639.4900000000002
ORD00295,Mark Lee,Male,46,Tablet,Mumbai,Home Decor,Morning,Debit Card,2024-11-10,Sunday,6305.32,3150.71,No,3154.6099999999997
ORD00296,Brandi Galloway,Female,40,Mobile,Hyderabad,Electronics,Afternoon,Debit Card,2025-05-17,Saturday,16308.7,5130.16,No,11178.54
ORD00297,Matthew Larson,Female,28,Tablet,Mumbai,Clothing,Afternoon,Credit Card,2025-04-06,Sunday,11616.45,3363.27,Yes,8253.18
ORD00298,Alyssa Horton,Female,36,Laptop,Chennai,Footwear,Morning,Debit Card,2025-06-22,Sunday,19274.05,7778.25,Yes,11495.8
ORD00299,Regina Baker,Female,59,Mobile,Kolkata,Clothing,Afternoon,Debit Card,2023-12-27,Wednesday,14372.2,6076.81,No,8295.39
ORD00300,Darrell Davis,Female,27,Tablet,Kolkata,Footwear,Night,Net Banking,2024-06-01,Saturday,9313.84,3121.37,Yes,6192.47
ORD00301,Evan Brooks,Female,50,Tablet,Bangalore,Accessories,Evening,Net Banking,2025-03-11,Tuesday,19029.95,3754.23,Yes,15275.720000000001
ORD00302,Ann Little MD,Male,47,Tablet,Kolkata,Accessories,Evening,Credit Card,2025-02-08,Saturday,16015.72,3667.15,No,12348.57
ORD00303,Danny Butler,Male,49,Laptop,Bangalore,Footwear,Evening,Cash on Delivery,2024-12-15,Sunday,11769.71,3586.98,No,8182.73
ORD00304,Lisa Harris,Female,21,Mobile,Delhi,Accessories,Night,Credit Card,2023-09-16,Saturday,2922.62,1274.1,No,1648.52
ORD00305,Ronald Meadows,Female,18,Laptop,Mumbai,Accessories,Afternoon,UPI,2023-08-02,Wednesday,3600.06,1691.04,No,1909.02
ORD00306,Suzanne Torres,Male,59,Laptop,Bangalore,Electronics,Evening,Debit Card,2023-09-15,Friday,1509.85,500.55,Yes,1009.3
ORD00307,Gabriel Weaver,Female,59,Mobile,Kolkata,Electronics,Morning,Debit Card,2023-09-20,Wednesday,9797.73,1074.96,Yes,8722.77
ORD00308,Allen Wright,Female,18,Mobile,Kolkata,Footwear,Morning,Net Banking,2025-01-09,Thursday,14033.6,3718.41,Yes,10315.19
ORD00309,Diane Whitehead,Female,23,Tablet,Pune,Electronics,Morning,UPI,2025-05-21,Wednesday,7667.45,1415.91,No,6251.54
ORD00310,David Taylor,Male,59,Tablet,Mumbai,Electronics,Morning,Cash on Delivery,2024-02-10,Saturday,13175.39,3268.09,Yes,9907.3
ORD00311,Jessica Padilla,Male,44,Tablet,Kolkata,Home Decor,Afternoon,Credit Card,2024-08-25,Sunday,17983.56,2032.25,Yes,15951.310000000001
ORD00312,Kristin Woodward,Female,40,Laptop,Bangalore,Clothing,Afternoon,UPI,2024-02-11,Sunday,13070.1,2113.11,No,10956.99
ORD00313,Aaron Moore,Male,60,Laptop,Mumbai,Books,Afternoon,Net Banking,2024-09-13,Friday,6263.07,466.95,Yes,5796.12
ORD00314,Brooke Bowen,Female,42,Mobile,Mumbai,Home Decor,Morning,Cash on Delivery,2024-07-06,Saturday,17830.13,988.33,No,16841.8
ORD00315,Alicia Williams,Female,26,Laptop,Pune,Books,Night,UPI,2024-10-21,Monday,11153.95,1424.88,No,9729.07
ORD00316,Jessica Bailey,Male,19,Tablet,Delhi,Electronics,Evening,Debit Card,2025-05-22,Thursday,1276.62,98.57,No,1178.05
ORD00317,Daniel James,Female,58,Tablet,Chennai,Home Decor,Night,Net Banking,2025-03-27,Thursday,2107.34,614.19,Yes,1493.15
ORD00318,Ashley Smith,Female,23,Laptop,Delhi,Books,Afternoon,Debit Card,2025-07-03,Thursday,10959.61,2475.0,Yes,8484.61
ORD00319,Christopher Martin,Female,45,Tablet,Pune,Clothing,Morning,Debit Card,2023-07-21,Friday,2181.15,535.51,No,1645.64
ORD00320,Jeffrey Clay,Male,37,Tablet,Kolkata,Accessories,Afternoon,Credit Card,2023-11-15,Wednesday,746.97,83.47,Yes,663.5
ORD00321,Joanne Smith,Male,49,Laptop,Chennai,Books,Evening,Debit Card,2024-03-02,Saturday,7751.45,3002.91,No,4748.54
ORD00322,Christopher Rivera,Male,19,Laptop,Pune,Home Decor,Evening,Cash on Delivery,2024-10-25,Friday,1745.5,646.79,Yes,1098.71
ORD00323,Stephen Acosta,Female,47,Tablet,Bangalore,Electronics,Night,Cash on Delivery,2025-01-19,Sunday,3754.19,453.47,Yes,3300.7200000000003
ORD00324,Robert Grant,Male,32,Tablet,Chennai,Electronics,Morning,Credit Card,2024-02-12,Monday,5268.75,1381.96,No,3886.79
ORD00325,Justin King,Male,29,Mobile,Chennai,Accessories,Night,Debit Card,2025-02-16,Sunday,6775.14,1607.85,No,5167.290000000001
ORD00326,Kimberly Chavez,Female,22,Tablet,Bangalore,Electronics,Morning,Debit Card,2025-05-16,Friday,4852.11,1368.77,Yes,3483.3399999999997
ORD00327,Christine Beck MD,Female,22,Laptop,Pune,Footwear,Evening,UPI,2024-07-01,Monday,2184.52,558.22,No,1626.3
ORD00328,Phillip Ford,Male,36,Tablet,Pune,Footwear,Afternoon,Net Banking,2024-08-19,Monday,7681.34,3743.39,Yes,3937.9500000000003
ORD00329,Bryan Jacobs,Male,27,Mobile,Hyderabad,Electronics,Afternoon,Cash on Delivery,2024-10-11,Friday,7255.26,3103.86,Yes,4151.4
ORD00330,Jason Mooney,Female,18,Tablet,Hyderabad,Accessories,Evening,Credit Card,2024-04-28,Sunday,4501.29,2216.44,No,2284.85
ORD00331,Michelle Ford,Female,21,Mobile,Kolkata,Footwear,Morning,Credit Card,2024-10-02,Wednesday,18464.85,8378.97,No,10085.88
ORD00332,Michelle Rodriguez,Female,47,Tablet,Delhi,Books,Morning,Cash on Delivery,2025-01-03,Friday,3103.52,1300.32,Yes,1803.2
ORD00333,James Wolfe,Male,45,Tablet,Mumbai,Clothing,Evening,UPI,2023-10-12,Thursday,17092.82,7977.54,No,9115.279999999999
ORD00334,Tyler Walsh,Female,38,Laptop,Bangalore,Clothing,Morning,Debit Card,2024-10-22,Tuesday,3154.18,1250.84,Yes,1903.34
ORD00335,Hunter Rangel,Male,24,Mobile,Hyderabad,Home Decor,Evening,Net Banking,2024-09-13,Friday,2854.37,602.93,Yes,2251.44
ORD00336,Roberto Deleon,Female,37,Laptop,Bangalore,Electronics,Morning,Debit Card,2025-04-03,Thursday,16248.14,3036.72,Yes,13211.42
ORD00337,Hannah Newman,Male,38,Mobile,Delhi,Accessories,Afternoon,UPI,2025-06-23,Monday,8226.77,592.56,No,7634.210000000001
ORD00338,Maria Snyder,Female,29,Mobile,Hyderabad,Home Decor,Afternoon,Credit Card,2024-12-15,Sunday,9509.84,3915.71,Yes,5594.13
ORD00339,Brittany Jones,Male,18,Mobile,Pune,Clothing,Afternoon,Debit Card,2023-09-06,Wednesday,16561.63,3602.29,Yes,12959.34
ORD00340,Darren Morris,Female,22,Mobile,Delhi,Clothing,Night,Debit Card,2025-07-13,Sunday,2293.58,989.16,No,1304.42
ORD00341,Luis Herrera,Male,20,Laptop,Delhi,Clothing,Night,Net Banking,2024-10-10,Thursday,10174.46,2261.05,No,7913.409999999999
ORD00342,Miranda Gonzalez,Male,40,Mobile,Mumbai,Footwear,Evening,Net Banking,2024-09-23,Monday,17726.76,1162.74,Yes,16564.019999999997
ORD00343,Michael Daniel,Female,49,Laptop,Chennai,Home Decor,Morning,Credit Card,2025-03-08,Saturday,5955.63,665.58,Yes,5290.05
ORD00344,Justin Mcmahon,Male,58,Tablet,Pune,Electronics,Night,UPI,2023-08-28,Monday,9853.85,3957.76,No,5896.09
ORD00345,Adam Norton,Female,42,Laptop,Mumbai,Electronics,Evening,Cash on Delivery,2025-02-10,Monday,4770.89,2161.66,No,2609.2300000000005
ORD00346,Lisa Kelly,Male,48,Tablet,Bangalore,Books,Afternoon,Debit Card,2025-06-23,Monday,2452.62,847.6,No,1605.02
ORD00347,Julie Thompson,Male,32,Tablet,Pune,Home Decor,Evening,Debit Card,2024-10-13,Sunday,3933.96,1245.62,No,2688.34
ORD00348,Debra Green,Male,40,Tablet,Chennai,Clothing,Afternoon,Net Banking,2024-11-02,Saturday,11071.43,1428.22,Yes,9643.210000000001
ORD00349,Justin Smith,Male,21,Mobile,Chennai,Clothing,Morning,Cash on Delivery,2024-02-03,Saturday,9820.79,1957.09,Yes,7863.700000000001
ORD00350,Timothy Anderson,Male,39,Tablet,Mumbai,Footwear,Morning,Credit Card,2024-12-20,Friday,3380.38,1240.98,Yes,2139.4
ORD00351,Douglas White,Male,51,Laptop,Delhi,Footwear,Night,Cash on Delivery,2025-06-01,Sunday,2470.13,458.94,Yes,2011.19
